,date,content,cleaned_content
698,2022-05-20 09:04:09+00:00,"@ThePrintIndia Hope he wins Telangana for TRS, otherwise he too will get consigned to history. It's like the wonder Narender Hirwani was till he could spin the daylights out of the batters.",hope he wins telangana trs otherwise he too will get consigned history its like wonder narender hirwani was till he could spin daylights out batters
699,2022-05-20 09:04:09+00:00,"श्रीनगर - पिछले 24 घंटों के दौरान जम्मू-कश्मीर में आंशिक रूप से बादल छाए रहे, वहीं मौसम विभाग (एमईटी) विभाग ने शुक्रवार को अगले 24 घंटों के दौरान कई स्थानों पर गरज के साथ बारिश होने का अनुमान जताया है। 

पूरी ख़बर फ़ेसबुक पेज और वेबसाइट https://t.co/ycMleaZM28 पर। https://t.co/VCsdUTxQMd",24 24
700,2022-05-20 09:04:08+00:00,"@DChaurasia2312 जब पुरुफ होगया वहां मंदिर है तो वजू करने पर क्यों अड़े हुवे हो भाई।
आज नहीं तो कल वहाँ मंदिर बनना ही है",
701,2022-05-20 09:04:08+00:00,@rizwanbehlim7 @gangsterallstar @Skew_view @jokerspite Thanks bro,thanks bro
702,2022-05-20 09:04:07+00:00,@mss_siyama we need muslim creators to help us spread the word,we need muslim creators help us spread word
703,2022-05-20 09:04:07+00:00,We do agree #Agritech Start-ups are critical to India’s future economy @DrJitendraSingh. The country needs sustainable solutions to farmers’ problems. #Innovators are facilitating #technology adoption. It is now time to scale up for farmers’ benefit and faster growth. #CSIRCFTRI,we do agree start ups are critical india s future economy country needs sustainable solutions farmers problems are facilitating adoption it is now time scale up farmers benefit faster growth
704,2022-05-20 09:04:06+00:00,@kamaalrkhan Rrr flop. ? Come on . Be honest atleast .,rrr flop come be honest atleast
705,2022-05-20 09:04:05+00:00,@UtkarshSingh_ आगे के सफ़र की बधाई शुभकामनाएँ,
706,2022-05-20 09:04:05+00:00,@HDFCBank_Cares Please unhold my money I am in emergency,please unhold my money i am emergency
707,2022-05-20 09:04:05+00:00,"@InvesysCapital Sir, monday 200 points gapup🧐🧐",sir monday 200 points gapup
708,2022-05-20 09:04:04+00:00,ज्ञानवापी विवाद से जुड़े मामले में इलाहाबाद हाईकोर्ट में अगली सुनवाई 6 जुलाई को होगी https://t.co/dDCoMmE8TX https://t.co/SDpU3xUNmT,6
709,2022-05-20 09:04:04+00:00,@aanandvishal94 @ramramram3176 @IamAjaySehrawat Bravery when exhibited with the shadow of strength of a crowd is called another form of cawardness and a cowardice understand that very well .I am just trying you not to become a coward or do a cowardly act. Love 💕 you still,bravery when exhibited with shadow strength crowd is called another form cawardness cowardice understand that very well i am just trying you not become coward or do cowardly act love you still
710,2022-05-20 09:04:04+00:00,@DegreeWaleBabu @LBPoriginal Haha... Okay😂,haha okay
711,2022-05-20 09:04:03+00:00,@saadharan_ladka Us,us
712,2022-05-20 09:04:03+00:00,@proudindian830 Congo Goti Bhau 😇♥️,congo goti bhau
713,2022-05-20 09:04:02+00:00,@RanaAyyub And you embarrass India.,you embarrass india
714,2022-05-20 09:04:01+00:00,"Innovation &amp; Financing can go a long way in ensuring that children get access to Quality Education!
 
Happy share that Mr. Amol Arora (MD-SHEMROCK &amp; SHEMFORD Group of Schools)will be sharing his thoughts on the topic at the virtual event organized by ""APAC News Network”. https://t.co/kG9qscVtaw",innovation amp financing can go long way ensuring that children get access quality education happy share that mr amol arora md shemrock amp shemford group schools will be sharing his thoughts topic at virtual event organized by apac news network
715,2022-05-20 09:04:01+00:00,@beyoond_starz जय सियाराम🙏🚩,
716,2022-05-20 09:04:01+00:00,Chapter-wise Sample Question Papers Solved by Our Expert Faculty for NEET and Medical Entrance Exams. #NEET #misostudy https://t.co/sT17c2ilby,chapter wise sample question papers solved by our expert faculty neet medical entrance exams
717,2022-05-20 09:04:01+00:00,@SandeepSaini_1 kabir is complete god,kabir is complete god
718,2022-05-20 09:04:01+00:00,"Renowned teacher Louise Hay explores the link between our thoughts &amp; experiences. Read her secret on how to make your life extraordinary,with life-changing advice from one of the world’s greatest #supergurus,Make Your Life Extraordinary Right Now is a perfect read for motivation https://t.co/9pGDaZ07Kz",renowned teacher louise hay explores link between our thoughts amp experiences read her secret how make your life extraordinary with life changing advice one world s greatest make your life extraordinary right now is perfect read motivation
719,2022-05-20 09:04:00+00:00,"राष्ट्रीय मधुमक्खी बोर्ड द्वारा शहद और अन्य मधुमक्खी उत्पादों के स्रोतों का पता लगाने के लिए ऑनलाइन पंजीकरण / पता लगाने की क्षमता प्रणाली ‘मधुक्रांति पोर्टल’ शुरू किया गया है।
#HoneyBahuguni_WorldBeeDay2022 #AmritMahotsav
@narendramodi @nstomar @ShobhaBJP @KailashBaytu",
720,2022-05-20 09:04:00+00:00,"सावित्री जिंदल के नाम पर 97 लाख की हुई ठगी, सरकारी नौकरी देने का दिया था झांसा | Haryana Tak

Watch Full Video - https://t.co/rayuUIXPMz

#savitrijindal #hisarformermla #97lakhscheated https://t.co/C6u8pew13Q",97 haryana tak watch full video
721,2022-05-20 09:04:00+00:00,"Be Aware! Be prepared! Prepare an Emergency evacuation plan well before a #disaster or some unforeseen event strikes. 

#DisasterEmergency 
#homesafety https://t.co/yAmH9y3no3",be aware be prepared prepare emergency evacuation plan well before or some unforeseen event strikes
722,2022-05-20 09:03:59+00:00,@bodyfixator इनको गाली देना भी गाली की तौहीन होगी।,
723,2022-05-20 09:03:59+00:00,विश्व चैंपियन बनने के बाद निखत जरीन ने किया अपने करियर के मुश्किल दिनों को याद https://t.co/zYUpGIqFEQ,
724,2022-05-20 09:03:59+00:00,@69shadesofPain Control professor Saab 🤣,control professor saab
725,2022-05-20 09:03:59+00:00,@flipkartsupport Providing resolution is a different thing &amp; talking to your customers with necessary etiquette is different. Kindly teach your staff some obligatory morals. And please provide them some better customer handling training. @Flipkart #Flipkart #flipkartsupport,providing resolution is different thing amp talking your customers with necessary etiquette is different kindly teach your staff some obligatory morals please provide them some better customer handling training
726,2022-05-20 09:03:58+00:00,"The Next Gen Ertiga comes equipped with 4 Airbags for enhanced safety. 

#BringBackTogether
#TheNextGenErtiga
#MarutiSuzukiErtiga https://t.co/ch0A7Bzx3j",next gen ertiga comes equipped with 4 airbags enhanced safety
727,2022-05-20 09:03:58+00:00,🇮🇳🤝🇮🇱 https://t.co/LDUGVa1xhS,
728,2022-05-20 09:03:57+00:00,"चुप चाप बैठ 
वरना अम्बानी तेरे घर से शिवलिंग निकलवा देगा  😆 https://t.co/QNy6xEjxwl",
729,2022-05-20 09:03:57+00:00,"Science, Technology, Engineering, and Mathematics (STEM) Toys Market- 35% of Growth to Originate from APAC| Driven by Growth of a Collaborative Environment in Educational Institutions https://t.co/U8LAurvD5C",science technology engineering mathematics stem toys market 35 growth originate apac driven by growth collaborative environment educational institutions
730,2022-05-20 09:03:57+00:00,@LOVEMASAKLI9999 @shrikrishnareal ज्यादा बोलना नही मेरे सखा को 😡,
731,2022-05-20 09:03:56+00:00,@Thevivek__ @btechdropout Galat logon se influence ho rhe aap😭😭😭,galat logon se influence ho rhe aap
732,2022-05-20 09:03:55+00:00,"‘Chintan Shivir’ a failure, says Prashant Kishor, predicts rout for Congress in Gujarat, HP

https://t.co/W1S9eZKE24",chintan shivir failure says prashant kishor predicts rout congress gujarat hp
733,2022-05-20 09:03:54+00:00,@ajay43 Good Taste sir 👍🏻,good taste sir
734,2022-05-20 09:03:53+00:00,@HAliPunjabi @AmaanRasheed_ That’s what he said!,that s what he said
735,2022-05-20 09:03:53+00:00,@vinodkapri Now make it positive on exports side,now make it positive exports side
736,2022-05-20 09:03:53+00:00,"@SanjayK12083805 इसे तो अब mu lim भी समझने लग गए हैं कि जो अपने बाप, चाचा और धर्म का ना हुआ वो हमारा सगा क्या होगा।",mu lim
737,2022-05-20 09:03:53+00:00,@anayakankane Behen?😭,behen
738,2022-05-20 09:03:53+00:00,@XcademyOfficial Great @AshishG24961679,great
739,2022-05-20 09:03:52+00:00,@SinghK_Anjani05 जय सियाराम🙏🚩,
740,2022-05-20 09:03:52+00:00,@Chai_n_love this is a sin,this is sin
741,2022-05-20 09:03:51+00:00,@AmitUpa06346077 @OficialMDSaddam @BBCHindi Desh nhi h ye sirf bharat se gaye huye Hindu h samjha na desh nhi h jinse bana hua ho yaha se gya huye log h,desh nhi h ye sirf bharat se gaye huye hindu h samjha na desh nhi h jinse bana hua ho yaha se gya huye log h
742,2022-05-20 09:03:50+00:00,💫💫🦋👇🏻 https://t.co/Gq7zafb1zC,
743,2022-05-20 09:03:49+00:00,How to Open NPS Account? https://t.co/b310CWQUK4,how open nps account
744,2022-05-20 09:03:49+00:00,"With passing of Rights of Persons with Disabilities Act 2016, nation wide message on accessibility has gained momentum. However, there is no compliance- new bldgs r  still not #accessible. Sad on #GlobalAccessibilityAwarenessDay, I was lifted in a nursing home @MSJE_AIC https://t.co/42df2aJTNs",with passing rights persons with disabilities act 2016 nation wide message accessibility has gained momentum however there is no compliance new bldgs r still not sad i was lifted nursing home
745,2022-05-20 09:03:49+00:00,@NareshGurjar113 @027isha Ji 😊,ji
746,2022-05-20 09:03:48+00:00,HDIL and kohinoor foods stock hits upper circuit straight trading days after adani group name comeout – Business News India https://t.co/p24EXQWWGD,hdil kohinoor foods stock hits upper circuit straight trading days after adani group name comeout business news india
747,2022-05-20 09:03:48+00:00,@BhootSantosh https://t.co/0CcJhPsuUu,
748,2022-05-20 09:03:47+00:00,@RishiPrasadOrg महत्वपूर्ण जानकारी,
749,2022-05-20 09:03:47+00:00,@VishawjitSharma जय सियाराम🙏🚩,
750,2022-05-20 09:03:47+00:00,"STOP USING SIDHARTH SHUKLA
SHAME ON VISHAL KOTIAN
 https://t.co/UUrs3IqoKM",stop using sidharth shukla shame vishal kotian
751,2022-05-20 09:03:46+00:00,@oprathore hello sir,hello sir
752,2022-05-20 09:03:46+00:00,@parikshtnirbhay @Laadli_PF 🙏🙏😊,
753,2022-05-20 09:03:45+00:00,"@Sritijha_Diariz What a very silly and senseless opinion @Shagun24179345 .  Sriti will always be greatly respected for her talent and humble character.  An actor will definitely have a break before moving on to the next project, so where does respect come into this. ☹️",what very silly senseless opinion sriti will always be greatly respected her talent humble character actor will definitely have break before moving next project so where does respect come into this
754,2022-05-20 09:03:45+00:00,Rohit Sharma 💙 https://t.co/ejacM23044,rohit sharma
755,2022-05-20 09:03:44+00:00,"A single rose can be my garden
A single friend my world.
Remember, When you are looking for a friend don’t look for perfection, just look for friendship…Friendship without self-interest is one of the rare and beautiful things of life Friendship

Happy Friday ..Good Afternoon https://t.co/kUCzf6aczl",single rose can be my garden single friend my world remember when you are looking friend don t look perfection just look friendship friendship without self interest is one rare beautiful things life friendship happy friday good afternoon
756,2022-05-20 09:03:44+00:00,@arpitnikub Har har mahadev ❤️🙏,har har mahadev
757,2022-05-20 09:03:44+00:00,#जय_कांग्रेस https://t.co/3EEyCPZcGv,
758,2022-05-20 09:03:44+00:00,"@ugiboogie2 @iamabofh @bakvvaas @ShreyaDU_AISA Its irony calling bhakts as andha, while not able to see two large yellow circle in the picture, which is enough. Matlab itna hutiya kaise😅",its irony calling bhakts as andha while not able see two large yellow circle picture which is enough matlab itna hutiya kaise
759,2022-05-20 09:03:44+00:00,"@Flipkart @Vivo_India a. 6.8-inch 2K E5 AMOLED Ultra-Vision Display

#vivoX80Series 
@Flipkart
@Vivo_India

Tag
@DhruvMarwah5 @abhishekarya811 @prabhatgupta09",6 8 inch 2k e5 amoled ultra vision display tag
760,2022-05-20 09:03:43+00:00,@priyanka2bharti Krantikari! Ye mahila pagla gayi hai,krantikari ye mahila pagla gayi hai
761,2022-05-20 09:03:43+00:00,Wedding car https://t.co/SRi7k2n5hk,wedding car
762,2022-05-20 09:03:42+00:00,"@GoFishDigital @bill_slawski Rest in peace, big loss , no one can take place, you are gem &amp; will be remember",rest peace big loss no one can take place you are gem amp will be remember
763,2022-05-20 09:03:42+00:00,"झांरखण्ड खनन लीज़ मामले में झारखंड HC में चल रही कार्रवाई के खिलाफ राज्य सरकार की याचिका पर सुप्रीम कोर्ट में सुनवाई 24 मई के लिए टली

हाई कोर्ट ने ED से सीलबंद लिफाफे में रिपोर्ट मांगी है

खनन पट्टे के मामले में मुख्यमंत्री हेमंत सोरेन के खिलाफ ED जांच कर रही है
@DainikBhaskar",hc 24 ed ed
764,2022-05-20 09:03:41+00:00,@khanumarfa @ReallySwara https://t.co/ifpJ0H9m2a,
765,2022-05-20 09:03:41+00:00,"@ajayshankrdubey @myogioffice @kpmaurya1 @dpradhanbjp @BJP4UP @JPNadda मुंगरा बादशाहपुर छेत्र की सड़को का बुरा हाल है ,हम सब ने कोशिश बहुत की पर ये हमारा दुर्भाग्य है की आप को जिता नही पाए पर पूरा विश्वास है कि यहां का विकास आप ही कर सकते है।",
766,2022-05-20 09:03:41+00:00,@Vinu_vats जय सियाराम🙏🚩,
767,2022-05-20 09:03:41+00:00,@NeemKaroliiBaba जय नीब करौरी महाराज 🙏,
768,2022-05-20 09:03:40+00:00,"#Harappa looks to double its headcount in FY22

Enhance, refine, and accelerate your learning with ""TCS Interview Questions"".

🌟 Buy at https://t.co/cx1APY3T4B #UFC #Christmas #WWERaw #MMA #NoWayHome #Sushant

https://t.co/VO21SLqa06 https://t.co/ZHYBAk8Th2",looks double its headcount fy22 enhance refine accelerate your learning with tcs interview questions buy at
769,2022-05-20 09:03:40+00:00,@Ankitnktshrm92 @hiteshshankar @epanchjanya Can you send me link??,can you send me link
770,2022-05-20 09:03:39+00:00,@KudiPatakha_ Jis din tumne esa kiya mera reaction yhi hoga :- https://t.co/wNymUgJstx,jis din tumne esa kiya mera reaction yhi hoga
771,2022-05-20 09:03:38+00:00,"#Cryptocurrency bill: If you are trading in Cryptos in India, should you be worried?

Enhance, refine, and accelerate your learning with ""TCS Interview Questions"".

🌟 Buy at https://t.co/cx1APY3T4B #UFC #Christmas #WWERaw #MMA #NoWayHome #Sushant

https://t.co/W3Z8Anvdsp https://t.co/A6HdTLoUzq",bill if you are trading cryptos india should you be worried enhance refine accelerate your learning with tcs interview questions buy at
772,2022-05-20 09:03:38+00:00,"जनसंघ से लेकर हमारी जो यात्रा शुरु हुई और भाजपा के रूप में फली-फूली, पार्टी के इस स्वरूप को, उसके विस्तार को देखते हैं, तो गर्व तो होता ही है, लेकिन इसके निर्माण में खुद को खपाने वाली पार्टी की सभी विभूतियों को मैं आज नमन करता हूं।

- पीएम श्री @narendramodi जी https://t.co/ACn7WUXBmN",
773,2022-05-20 09:03:38+00:00,@p1j Really hope the songs aren’t recreated.,really hope songs aren t recreated
774,2022-05-20 09:03:38+00:00,@PrimeVideoIN panchayat s2 bhut h achaa h aur ho bhi kyu na humare MP m shoot hua h humare jabalpur k raghubir ji h achaa to hona h tha,panchayat s2 bhut h achaa h aur ho bhi kyu na humare mp m shoot hua h humare jabalpur k raghubir ji h achaa hona h tha
775,2022-05-20 09:03:37+00:00,"ज्ञानवापी मस्जिद पर अभी किसी भी कोर्ट का फैसला नहीं आया लेकिन औवेसी और अन्य मुस्लिम नेता अभी से लोगों को भड़काने का काम करने लगे हैं। ये लोग पाकिस्तान में जाकर ऐसी बातें करें तो इन्हें फर्क पता चलेगा कि जिस थाली में खाना, उसी में छेद करने का मतलब क्या होता है। https://t.co/nJE4axNyVL",
776,2022-05-20 09:03:37+00:00,Sri Lankan PM Ranil Wickremesinghe declares country  bankrupt as it faces fuel crisis and food shortages.,sri lankan pm ranil wickremesinghe declares country bankrupt as it faces fuel crisis food shortages
777,2022-05-20 09:03:37+00:00,"585 White Gold &amp; 2.00Kt Natural Tanzanite &amp; IGI Certified Diamond Hanger

#JEWELVILLA #natural #bluetanzanite #tanzanitependant #pendant #goldpendant #jewelry #tanzanitejewelry #diamondpendant #tanzanite #womensjewelry #gemstonejewelry https://t.co/tyCR79Ewcm #eBay via @eBay_UK",585 white gold amp 2 00kt natural tanzanite amp igi certified diamond hanger via
778,2022-05-20 09:03:37+00:00,@singhmanisha11 Manisha mam looking very beautiful adorable cute with beautiful outfit,manisha mam looking very beautiful adorable cute with beautiful outfit
779,2022-05-20 09:03:37+00:00,"कुंडली में आमिर पति का योग  l Rich Wife l धनि जीवनसाथी https://t.co/xGGeOlBZkl via @YouTube 
9911-351-351
https://t.co/xGGeOlBZkl",l rich wife l via 9911 351 351
780,2022-05-20 09:03:37+00:00,"#BoycottVikram
#BoycottKamalHasan

https://t.co/Q4RoyrxU6I",
781,2022-05-20 09:03:36+00:00,"#Xiaomi revenue misses estimates as competition intensifies

Enhance, refine, and accelerate your learning with ""TCS Interview Questions"".

🌟 Buy at https://t.co/cx1APY3T4B #UFC #Christmas #WWERaw #MMA #NoWayHome #Sushant

https://t.co/bbjXc6dmRZ https://t.co/jrAGYduuG6",revenue misses estimates as competition intensifies enhance refine accelerate your learning with tcs interview questions buy at
782,2022-05-20 09:03:36+00:00,@AnkitParuldelhi I'm interested,im interested
783,2022-05-20 09:03:35+00:00,"#Explained: Why is Mamata Banerjee headed to Goa?

🪔 Get the UPSC App https://t.co/4TB0E3m4uK Gaana https://t.co/T9Jx4JGcSp JioSaavn https://t.co/2XyLsMkx2C Spotify https://t.co/G4PJrRxPw7

https://t.co/zmWZ71GMDp https://t.co/wMBEtvuBUP",why is mamata banerjee headed goa get upsc app gaana jiosaavn spotify
784,2022-05-20 09:03:35+00:00,@nishujnp00 Good Afternoon,good afternoon
785,2022-05-20 09:03:35+00:00,@Its__Heena @Bijay_reborn Madam unhone  nse se kharida aapse nahi,madam unhone nse se kharida aapse nahi
786,2022-05-20 09:03:35+00:00,@jalorewale जय सियाराम🙏🚩,
787,2022-05-20 09:03:35+00:00,"@maowtf_ That, he already was.",that he already was
788,2022-05-20 09:03:35+00:00,@SwishFutbol Or Mumbai United!!,or mumbai united
789,2022-05-20 09:03:34+00:00,@mmsimply Mermaid!,mermaid
790,2022-05-20 09:03:34+00:00,"#Explained: Sensex falls 1158 points, what does it mean and what should you do?

🪔 Get the UPSC App https://t.co/4TB0E3m4uK Gaana https://t.co/T9Jx4JGcSp JioSaavn https://t.co/2XyLsMkx2C Spotify https://t.co/G4PJrRxPw7

https://t.co/bDuSQg2LpV https://t.co/k0aMiCvc1b",sensex falls 1158 points what does it mean what should you do get upsc app gaana jiosaavn spotify
791,2022-05-20 09:03:34+00:00,"'Congress will lose in Gujarat and Himachal Pradesh...', PK predicts after Chintan Shivir https://t.co/tWlxAr1Ld3 https://t.co/QmiEWebCPK #prashantkishor #congress #chintanshivir #himachalpradeshelections",congress will lose gujarat himachal pradesh pk predicts after chintan shivir
792,2022-05-20 09:03:33+00:00,"@yadavakhilesh आजम खान साहब उत्तर प्रदेश 2022 के चुनाव में आपकी पार्टी के मुखिया आप का वजूद खत्म करना चाहते थे वह यह दिखाना चाहते थे आजम खान साहब जेल में हैं और मुस्लिम वोट आजम खान साहब के कहने से नहीं अखिलेश यादव के कहने से वोट डालेगा,",2022
793,2022-05-20 09:03:33+00:00,"@Asharamjiashrm #आश्रम_संचालित_सत्प्रवृत्तियाँ में Sant Shri Asharamji Bapu आश्रम पंचेड़ द्वारा सैलाना में मोहिनी एकादशी के पावन दिन पलाश शर्बत, गुलाब शर्बत, तरबूज फल वितरण के साथ सत्साहित्य, लोक कल्याण सेतु एवं #ऋषि_प्रसाद के वितरण का बहुत ही सुंदर सेवाकार्य किया गया।
https://t.co/JJ2RkH9JlV",sant shri asharamji bapu
794,2022-05-20 09:03:33+00:00,"The Next Gen Ertiga is upgraded with 6 Speed Automatic Transmission for smooth power delivery and exciting driving experience. 

#BringBackTogether
#TheNextGenErtiga
#MarutiSuzukiErtiga https://t.co/rjCWa0FThU",next gen ertiga is upgraded with 6 speed automatic transmission smooth power delivery exciting driving experience
795,2022-05-20 09:03:33+00:00,@MukhiyaJiGurjar Aap na bhee gurjar lagana choda diya,aap na bhee gurjar lagana choda diya
796,2022-05-20 09:03:32+00:00,Yogi government's bulldozer runs at dargah adjacent to DM's residence https://t.co/fnmpmlmXF3 https://t.co/HOYTtTMeJQ #yogiadityanath #encroachment #bulldozer #uttarpradeshnews,yogi governments bulldozer runs at dargah adjacent dms residence
797,2022-05-20 09:03:32+00:00,"Munawar Faruqui Nazila: ‘धाकड़’ की स्क्रीनिंग पर पहुंचे मुनव्वर फारूकी, गर्लफ्रेंड का हाथ थामकर दिए ऐसे पोज; लूट ली सारी महफिल https://t.co/ZTXpXGblZx",munawar faruqui nazila
798,2022-05-20 09:03:32+00:00,@Gurdeepgurus @BhagwantMann @JarnailSinghAAP @raghav_chadha this is dangerous for party image,this is dangerous party image
799,2022-05-20 09:03:31+00:00,@Hanuman_Shakti @ThoughtPower1 @d0aflamingo @prshntsharma_ @RahulGandhi Please read the above tweet who all started the thing about cast and chaddis if you think that they(green chaddis) can mock us and we will remain silent then we will not .,please read above tweet who all started thing about cast chaddis if you think that they green chaddis can mock us we will remain silent then we will not
800,2022-05-20 09:03:31+00:00,"@boxervijender Janab , Hindu muslim chlta rhega, desh ka partition hindu  muslim per hua tha isliye",janab hindu muslim chlta rhega desh ka partition hindu muslim per hua tha isliye
801,2022-05-20 09:03:30+00:00,"@lovemattersinfo Thankful for his understanding when I don't understand, his love when I don't love myself, his belief when I have lost faith and most of all... I'm thankful for finding my partner in crime! 🥰",thankful his understanding when i dont understand his love when i dont love myself his belief when i have lost faith most all im thankful finding my partner crime
802,2022-05-20 09:03:30+00:00,"These countries really did great in terms of ecological development converted the barren land into beautiful forests.
And here we converted beautiful land into desert .it's shameless 
#SaveSoilUAE 
#SaveSoil https://t.co/9rBEefGH4L",these countries really did great terms ecological development converted barren land into beautiful forests here we converted beautiful land into desert its shameless
803,2022-05-20 09:03:30+00:00,@nikhilchinapa @AmexIndia Are you coming back to Roadies/ Splitsvilla / Wild villa 😶🤔,are you coming back roadies splitsvilla wild villa
804,2022-05-20 09:03:30+00:00,"@Anuranj12966517 Sir as reported by SSPOs Saran, The complaint is under enquiry  under ASPOs, Central Sub Division. Thanks.",sir as reported by sspos saran complaint is under enquiry under aspos central sub division thanks
805,2022-05-20 09:03:29+00:00,आप सबको क्या लगता है?,
806,2022-05-20 09:03:29+00:00,@F4STFATI @ESPNFC you can't afford Lewandowski 😭😭😭💀💀💀,you cant afford lewandowski
807,2022-05-20 09:03:29+00:00,@Sone_Lal_Singh जय सियाराम🙏🚩,
808,2022-05-20 09:03:28+00:00,@manaman_chhina Do your job as a journalist.,do your job as journalist
809,2022-05-20 09:03:28+00:00,When you have a harami friend😂 https://t.co/fQh2IrQol2,when you have harami friend
810,2022-05-20 09:03:28+00:00,"FLASH: @INCIndia vs @AITCofficial flares up in West Bengal

Adhir Ranjan @adhirrcinc writes to WB CM @MamataOfficial urging her complete recruitment of secondary and higher secondary teachers who have been staging a sit-in for months, reports @joymalabagchi. https://t.co/0k3Mgiib4E",flash vs flares up west bengal adhir ranjan writes wb cm urging her complete recruitment secondary higher secondary teachers who have been staging sit months reports
811,2022-05-20 09:03:27+00:00,@upcopvaishali तीनों वर्ग कभी - कभी एक ही इंसान मे दिख जाता है मैम,
812,2022-05-20 09:03:26+00:00,@SharmaKs119 We request you to DM your AWB number so that we can get this checked and assist you accordingly.,we request you dm your awb number so that we can get this checked assist you accordingly
813,2022-05-20 09:03:26+00:00,"सोशल मीडिया पर उठी ‘धाकड़’ के बॉयकॉट की मांग, जानिए क्या है माजरा? https://t.co/xxXPiwE2EH",
814,2022-05-20 09:03:26+00:00,Cyprus is drafting #crypto rules and may implement them ahead of EU regulations https://t.co/CCKuy7u9gD,cyprus is drafting rules may implement them ahead eu regulations
815,2022-05-20 09:03:25+00:00,"बिहार के वैशाली में मां ने चार बच्चों के साथ खाया सल्फास, तीन की मौत https://t.co/zhyAUca5DR",
816,2022-05-20 09:03:23+00:00,"Assuming 4-5 std kids can learn it on white hat Jr, I guess I might stand a chance!",assuming 4 5 std kids can learn it white hat jr i guess i might stand chance
817,2022-05-20 09:03:23+00:00,Very true we are moving forward to bringing life for everyone #SaveSoil https://t.co/t00VK6R0l7,very true we are moving forward bringing life everyone
818,2022-05-20 09:03:23+00:00,@JustNifty Yes Sir Overnight is Scary these days. https://t.co/NQ3d0XcJJn,yes sir overnight is scary these days
819,2022-05-20 09:03:23+00:00,@MMCrypto First get me that 10k,first get me that 10k
820,2022-05-20 09:03:22+00:00,It was lovely to see @SatishRay_ in panchayat 2😅,it was lovely see panchayat 2
821,2022-05-20 09:03:22+00:00,@navneetpathak जय सियाराम🙏🚩,
822,2022-05-20 09:03:22+00:00,"जानकारी के लिए बता दूं रेलवे अब पांच साल के बच्चे का रिजर्वेशन का भी पूरा टिकट का पैसा लेती है।
बोलो कितनी तरक्की हो गई है अब",
823,2022-05-20 09:03:21+00:00,@Shreedha__ @humanaidint Thank you.,thank you
824,2022-05-20 09:03:21+00:00,Statement Of Co-Accused Can't Be Sole Basis To Convict Any Person: Gujarat High Court https://t.co/Q13YGx9Ida,statement co accused cant be sole basis convict any person gujarat high court
825,2022-05-20 09:03:21+00:00,I am feeling very romantic now a days ☺️❤️,i am feeling very romantic now days
826,2022-05-20 09:03:21+00:00,@ShahAla80693166 @ProdigalTrader Do both,do both
827,2022-05-20 09:03:21+00:00,@The_Lookout_N https://t.co/DyuqjPv1lx,
828,2022-05-20 09:03:21+00:00,"आज़म खान के बड़े भाई ने कहा- सपा से हमारा कोई नाता नहीं। 

#AzamKhanBail",
829,2022-05-20 09:03:19+00:00,"@ReallySwara Aazadi nhi chahiye kya ab ...
Ek hi baar mein saant ho gyi 
Aur baat rhi Zindigi ki wo aapki jhand hogi besak hamei to mast chal rhi",aazadi nhi chahiye kya ab ek hi baar mein saant ho gyi aur baat rhi zindigi ki wo aapki jhand hogi besak hamei mast chal rhi
830,2022-05-20 09:03:19+00:00,कल अपनी विधानसभा क्षेत्र के सभी वार्डो में जाकर माननीय मंत्री श्री @AdvRajendraPal जी ने बीजेपी की बुलडोजर नीति के खिलाफ लोगो को जागरूक करते हुए हर परिस्थिति में उनके साथ होने का वादा किया है। https://t.co/Wy2ap4S31s,
831,2022-05-20 09:03:19+00:00,@rohitjswl01 ⭐️⭐️⭐️⭐️ https://t.co/F0osgxQ3vf,
832,2022-05-20 09:03:19+00:00,@Landonpandey77 Mtlb 1 saal phle muje dekha to dost lawre kya hi ladki sexting karti hogi chal bhaag,mtlb 1 saal phle muje dekha dost lawre kya hi ladki sexting karti hogi chal bhaag
833,2022-05-20 09:03:18+00:00,@Avafathi_ 😭❤️,
834,2022-05-20 09:03:18+00:00,Laxmi Ganesha Statue Set – T-Shirt Bhaiya https://t.co/rVtF4E4RFP ₹195 https://t.co/FSpvpn6Y0I,laxmi ganesha statue set t shirt bhaiya 195
835,2022-05-20 09:03:17+00:00,@shadab_chouhan1 कानून के ऊपर आस्था पहले से ही हो रहा है। अब आश्चर्य नही होना चाहिए।। https://t.co/IuEIjgGB0T,
836,2022-05-20 09:03:17+00:00,"@jayjayramji25 @Reenach89705068 @sirohi_azad @ghaziabadpolice @myogimanynath @myogiadityanath @Uppolice @dgpup @CMOfficeUP @UPGovt @dm_ghaziabad चोर, लूचा, हिस्ट्री सीटर उठा कर लेकर गया
मैरी जमीन चाहिए थी उसको.
पैसा का भूखा हैं वो और लड़कियों का
और प्रसाशन हो ये हिस्ट्री सीटर विशु ये उसका परिवार सब के लिये मे पैसा का जरिया, property थी.
और अब मिला नहीं कुछ भी
इसलिए अब सब की फट रही है क्योंकि सच सामना आरा हैं.
@CMOfficeUP",property
837,2022-05-20 09:03:17+00:00,"Russia-Ukraine war: List of key events, day 86 | Russia-Ukraine war News https://t.co/zh3Bbh6Ovt",russia ukraine war list key events day 86 russia ukraine war news
838,2022-05-20 09:03:16+00:00,@Renu725 @Real_rafel20 जय सियाराम🙏🚩,
